ARBPL,WERKS,LVORM,KTEXT
UNI3706;CG02;;UNIGAS - LNC;
CON3676;CG02;;CONEXÃO - COMERCIO;
DIN3699;CG02;;DINAMICA - COMERCIO;
COM0431;CG02;;Veículo de Emergência - RMSP;
COM0436;CG02;;Veículo de Emergência - RMSP;
UNI3689;CG02;;UNIGAS Americana Varejo (ramal/ interna);
AMI3670;CG02;;AMIR - VAREJO;
MER3702;CG02;;MERLINI - LNC;
COM0416;CG02;;Veículo de Emergência - RMSP;
MER3703;CG02;;MERLINI - LNC SUL;
DIN3600;CG02;;DINAMICA - COMERCIO - SUL;
MAP3723;CG02;;MAPSOLO RAMAL;
CSS3720;CG02;;CS -  RAMAL VAREJO;
GBE3721;CG02;;GRACIANO - RAMAL VAREJO;
CON3704;CG02;;CONEXÃO - HABITADO;
COM0433;CG02;;Veículo de Emergência - RMSP;
COM0434;CG02;;Veículo de Emergência - RMSP;
COM0427;CG02;;VEICULO;
COM0428;CG02;;VEICULO _ SJC;
COM0429;CG02;;VEICULO _ SJC;
0003;CG03;;Montagem de Kits;
COM0430;CG02;;VEICULO;
MDJ3700;CG02;;MDJ - LNC;
COM0432;CG02;;VEICULO Base Campinas;
CON3741;CG02;;CONEXÃO - COMERCIO e AQUECEDORES;
COM0402;CG02;;VEICULO DE EMERGENCIA;
COM0403;CG02;;VEICULO DE EMERGENCIA;
COM0054;CG02;;Placa GBL5973 - 1º Atendimento SP;
COM0056;CG02;;Placa FTF9185 - 1º Atendimento SP;
COM0392;CG02;;VEICULO EMERGÊNCIA - VALE DO PARAIBA;
COM0384;CG02;;VEICULO EMERGÊNCIA - VALE DO PARAIBA;
COM0385;CG02;;VEICULO EMERGÊNCIA - VALE DO PARAIBA;
COM0388;CG02;;VEICULO ASSISTÊNCIA TECNICA;
COM0391;CG02;;VEICULO EMERGÊNCIA - INTERIOR;
COM0390;CG02;;Veículo de Emergência - RMSP;
CON2797;CG02;;CASA CLIMA;
COM0404;CG02;;VEICULO Base Campinas;
DST0736;CG02;;NEXT - DT SAT;
COM1813;CG02;;Comgás Base SJC - RAMAL;
COM0389;CG02;;VEICULO Emergência - 1º Atendimento;
FER3043;CG02;;UNIGAS VAREJO;
COM0266;CG02;;VEICULO;
UNI3044;CG02;;UNIFORTE RAMAL VAREJO;
GAL0699;CG02;;GALVÃO - CONSTRUÇÃO DE RAMAL;
UNA2865;CG02;;UNIÃO GAZ COMÉRCIO E INSTALAÇÕES;
COM0299;CG02;;VEICULO;
SAN0002;CG02;;SANEAR - PROGRAMA DE TROCA DE CR'S;
TRA3107;CG02;;TRANSTUSA - RAMAL/REDE;
CAS3108;CG02;;Vendas e instalações;
MCM3121;CG02;;Varejo - Ligação Interna;
CSS3120;CG02;;Varejo - Ramal e Interna;
COM0093;CG02;;VEICULO DE MANUTENÇÃO VALE;
SAN0003;CG02;;VEICULO;
TRA3125;CG02;;TRANSTUSA;
ZIL3131;CG02;;Ramal - Varejo;
CSS3122;CG02;;INSTALAÇÃO INTERNA E RAMAL - VAREJO;
GBE3123;CG02;;GRACIANO E BEZERRA;
